outer_weight,aggregate_log2,peak_first_r,peak_remaining_ones,peak_gap_min,peak_gap_max,peak_inner_mode,peak_outer_log2_bound,peak_placement_log2,peak_inner_log2,peak_best_lambda,peak_best_alpha,peak_best_rho,peak_term_log2
597,-221.25101873500273,1,596,1,4000,cap,805.669324339436,-1026.9631892034722,0.0,nan,nan,nan,-221.2938648640362
598,-221.6354158627116,1,597,1,4000,cap,807.005533942445,-1028.6838681005593,0.0,nan,nan,nan,-221.67833415811424
599,-222.01981457466434,1,598,1,4000,cap,808.341743545454,-1030.4045485832294,0.0,nan,nan,nan,-222.06280503777532
600,-222.40421486985642,1,599,1,4000,cap,809.6779531484631,-1032.125230650462,0.0,nan,nan,nan,-222.447277501999
601,-222.78861674031512,1,600,1,4000,cap,811.0141627514721,-1033.8459142943193,0.0,nan,nan,nan,-222.8317515428472
602,-223.1730201964901,1,601,1,4000,cap,812.3503723544811,-1035.566599525242,0.0,nan,nan,nan,-223.21622717076093
603,-223.557425220563,1,602,1,4000,cap,813.6865819574903,-1037.2872863252933,0.0,nan,nan,nan,-223.60070436780302
604,-223.9418318356045,1,603,1,4000,cap,815.0227915604993,-1039.0079747177333,0.0,nan,nan,nan,-223.98518315723402
605,-224.32624001958843,1,604,1,4000,cap,816.3590011635083,-1040.7286646803977,0.0,nan,nan,nan,-224.36966351688943
606,-224.71064979893043,1,605,1,4000,cap,817.6952107665173,-1042.4493562397993,0.0,nan,nan,nan,-224.75414547328194
607,-225.0950611448245,1,606,1,4000,cap,819.0314203695264,-1044.1700493670169,0.0,nan,nan,nan,-225.1386289974905
608,-225.47947407841366,1,607,1,4000,cap,820.3676299725354,-1045.890744083341,0.0,nan,nan,nan,-225.52311411080552
609,-225.86388858458884,1,608,1,4000,cap,821.7038395755444,-1047.6114403734728,0.0,nan,nan,nan,-225.90760079792835
610,-226.2483046787521,1,609,1,4000,cap,823.0400491785534,-1049.3321382530303,0.0,nan,nan,nan,-226.29208907447685
611,-226.63272234659345,1,610,1,4000,cap,824.3762587815625,-1051.0528377075525,0.0,nan,nan,nan,-226.67657892599004
612,-227.0171415982746,1,611,1,4000,cap,825.7124683845716,-1052.7735387472349,0.0,nan,nan,nan,-227.06107036266326
613,-227.40156242473674,1,612,1,4000,cap,827.0486779875806,-1054.4942413630306,0.0,nan,nan,nan,-227.44556337544998
614,-227.7859848359972,1,613,1,4000,cap,828.3848875905896,-1056.2149455649924,0.0,nan,nan,nan,-227.83005797440273
615,-228.17040882454685,1,614,1,4000,cap,829.7210971935987,-1057.9356513455132,0.0,nan,nan,nan,-228.2145541519145
616,-228.55483439309253,1,615,1,4000,cap,831.0573067966077,-1059.6563587073988,0.0,nan,nan,nan,-228.5990519107911
617,-228.93926153951068,1,616,1,4000,cap,832.3935163996167,-1061.377067648491,0.0,nan,nan,nan,-228.98355124887428
618,-229.323690266731,1,617,1,4000,cap,833.7297260026257,-1063.097778171661,0.0,nan,nan,nan,-229.3680521690353
619,-229.7081205772161,1,618,1,4000,cap,835.0659356056348,-1064.8184902794783,0.0,nan,nan,nan,-229.75255467384352
620,-230.0925524632604,1,619,1,4000,cap,836.4021452086438,-1066.5392039642093,0.0,nan,nan,nan,-230.13705875556548
621,-230.47698593726636,1,620,1,4000,cap,837.7383548116528,-1068.2599192381695,0.0,nan,nan,nan,-230.52156442651665
622,-230.8614209785283,1,621,1,4000,cap,839.074564414662,-1069.9806360807543,0.0,nan,nan,nan,-230.90607166609232
623,-231.24585760897224,1,622,1,4000,cap,840.410774017671,-1071.701354513837,0.0,nan,nan,nan,-231.29058049616606
624,-231.6302958133601,1,623,1,4000,cap,841.74698362068,-1073.4220745221564,0.0,nan,nan,nan,-231.67509090147644
625,-232.014735602458,1,624,1,4000,cap,843.083193223689,-1075.1427961165846,0.0,nan,nan,nan,-232.05960289289555
626,-232.3991769743041,1,625,1,4000,cap,844.419402826698,-1076.8635192950615,0.0,nan,nan,nan,-232.4441164683634
627,-232.78361991847345,1,626,1,4000,cap,845.7556124297071,-1078.5842440472024,0.0,nan,nan,nan,-232.82863161749538
628,-233.16806444096534,1,627,1,4000,cap,847.0918220327161,-1080.3049703789848,0.0,nan,nan,nan,-233.21314834626867
629,-233.55251055349964,1,628,1,4000,cap,848.4280316357251,-1082.02569830211,0.0,nan,nan,nan,-233.59766666638484
630,-233.93695823930176,1,629,1,4000,cap,849.7642412387341,-1083.7464277998952,0.0,nan,nan,nan,-233.98218656116103
631,-234.32140750628434,1,630,1,4000,cap,851.1004508417433,-1085.4671588801566,0.0,nan,nan,nan,-234.36670803841332
632,-234.70585835874832,1,631,1,4000,cap,852.4366604447523,-1087.187891547228,0.0,nan,nan,nan,-234.75123110247569
633,-235.09031077389142,1,632,1,4000,cap,853.7728700477613,-1088.9086257782765,0.0,nan,nan,nan,-235.13575573051514
634,-235.4747647811999,1,633,1,4000,cap,855.1090796507704,-1090.6293616028934,0.0,nan,nan,nan,-235.520281952123
635,-235.85922036982012,1,634,1,4000,cap,856.4452892537794,-1092.3500990101174,0.0,nan,nan,nan,-235.90480975633807
636,-236.2436775360047,1,635,1,4000,cap,857.7814988567884,-1094.0708379962407,0.0,nan,nan,nan,-236.2893391394523
637,-236.6281362800107,1,636,1,4000,cap,859.1177084597974,-1095.7915785614596,0.0,nan,nan,nan,-236.67387010166215
638,-237.012596607974,1,637,1,4000,cap,860.4539180628065,-1097.512320712086,0.0,nan,nan,nan,-237.05840264927951
639,-237.39705851358775,1,638,1,4000,cap,861.7901276658155,-1099.2330644415706,0.0,nan,nan,nan,-237.44293677575513
640,-237.78152200271177,1,639,1,4000,cap,863.1263372688246,-1100.9538097559844,0.0,nan,nan,nan,-237.82747248715975
641,-238.1659870602215,1,640,1,4000,cap,864.4625468718336,-1102.674556640034,0.0,nan,nan,nan,-238.21200976820046
642,-238.5504537082961,1,641,1,4000,cap,865.7987564748427,-1104.395305116057,0.0,nan,nan,nan,-238.59654864121433
643,-238.93492193788933,1,642,1,4000,cap,867.1349660778517,-1106.116055174858,0.0,nan,nan,nan,-238.98108909700636
644,-239.31939174460092,1,643,1,4000,cap,868.4711756808607,-1107.8368068121854,0.0,nan,nan,nan,-239.36563113132468
645,-239.70386313001717,1,644,1,4000,cap,869.8073852838697,-1109.557560029466,0.0,nan,nan,nan,-239.75017474559627
646,-240.0883360892035,1,645,1,4000,cap,871.1435948868788,-1111.2783148219041,0.0,nan,nan,nan,-240.13471993502537
647,-240.47281063651036,1,646,1,4000,cap,872.4798044898878,-1112.999071203777,0.0,nan,nan,nan,-240.51926671388924
648,-240.85728676002748,1,647,1,4000,cap,873.8160140928968,-1114.7198291631976,0.0,nan,nan,nan,-240.90381507030077
649,-241.2417644620426,1,648,1,4000,cap,875.1522236959058,-1116.440588702394,0.0,nan,nan,nan,-241.28836500648822
650,-241.62624374914043,1,649,1,4000,cap,876.488433298915,-1118.1613498280985,0.0,nan,nan,nan,-241.67291652918357
651,-242.01072461738468,1,650,1,4000,cap,877.824642901924,-1119.882112536211,0.0,nan,nan,nan,-242.05746963428703
652,-242.39520706495705,1,651,1,4000,cap,879.160852504933,-1121.6028768249935,0.0,nan,nan,nan,-242.44202432006045
653,-242.77969108310563,1,652,1,4000,cap,880.497062107942,-1123.323642685652,0.0,nan,nan,nan,-242.82658057770993
654,-243.16417668841126,1,653,1,4000,cap,881.8332717109511,-1125.0444101349067,0.0,nan,nan,nan,-243.21113842395562
655,-243.54866387343426,1,654,1,4000,cap,883.1694813139601,-1126.7651791650687,0.0,nan,nan,nan,-243.59569785110864
656,-243.9331526372349,1,655,1,4000,cap,884.5056909169691,-1128.4859497754314,0.0,nan,nan,nan,-243.98025885846232
657,-244.31764297986612,1,656,1,4000,cap,885.8419005199781,-1130.2067219659166,0.0,nan,nan,nan,-244.36482144593845
658,-244.7021349087117,1,657,1,4000,cap,887.1781101229872,-1131.927495743993,0.0,nan,nan,nan,-244.74938562100579
659,-245.08662840568246,1,658,1,4000,cap,888.5143197259963,-1133.648271091458,0.0,nan,nan,nan,-245.1339513654616
660,-245.47112349289327,1,659,1,4000,cap,889.8505293290053,-1135.369048030535,0.0,nan,nan,nan,-245.51851870152962
661,-245.85562015355123,1,660,1,4000,cap,891.1867389320144,-1137.0898265444102,0.0,nan,nan,nan,-245.9030876123959
662,-246.24011839929608,1,661,1,4000,cap,892.5229485350234,-1138.8106066446207,0.0,nan,nan,nan,-246.28765810959737
663,-246.62461822481066,1,662,1,4000,cap,893.8591581380324,-1140.5313883260287,0.0,nan,nan,nan,-246.67223018799632
664,-247.0091196295592,1,663,1,4000,cap,895.1953677410414,-1142.2521715879238,0.0,nan,nan,nan,-247.05680384688242
665,-247.39362261563306,1,664,1,4000,cap,896.5315773440504,-1143.972956432517,0.0,nan,nan,nan,-247.44137908846665
666,-247.77812717649505,1,665,1,4000,cap,897.8677869470595,-1145.693742853191,0.0,nan,nan,nan,-247.82595590613153
667,-248.16263332419493,1,666,1,4000,cap,899.2039965500685,-1147.4145308621119,0.0,nan,nan,nan,-248.21053431204336
668,-248.54714104902064,1,667,1,4000,cap,900.5402061530775,-1149.1353204494098,0.0,nan,nan,nan,-248.59511429633233
669,-248.9316503538436,1,668,1,4000,cap,901.8764157560867,-1150.8561116180554,0.0,nan,nan,nan,-248.9796958619687
670,-249.31616123454273,1,669,1,4000,cap,903.2126253590957,-1152.5769043639084,0.0,nan,nan,nan,-249.36427900481272
671,-249.70067369683102,1,670,1,4000,cap,904.5488349621047,-1154.2976986926897,0.0,nan,nan,nan,-249.74886373058496
672,-250.0851877392948,1,671,1,4000,cap,905.8850445651137,-1156.0184946029658,0.0,nan,nan,nan,-250.13345003785207
673,-250.46970336658183,1,672,1,4000,cap,907.2212541681228,-1157.7392920994498,0.0,nan,nan,nan,-250.51803793132706
674,-250.85422056673326,1,673,1,4000,cap,908.5574637711318,-1159.4600911700254,0.0,nan,nan,nan,-250.90262739889363
675,-251.23873935412865,1,674,1,4000,cap,909.8936733741408,-1161.1808918292836,0.0,nan,nan,nan,-251.2872184551428
676,-251.6232597197392,1,675,1,4000,cap,911.2298829771498,-1162.9016940679903,0.0,nan,nan,nan,-251.6718110908405
677,-252.007781657677,1,676,1,4000,cap,912.5660925801589,-1164.6224978804148,0.0,nan,nan,nan,-252.05640530025596
678,-252.392305185796,1,677,1,4000,cap,913.902302183168,-1166.3433032843514,0.0,nan,nan,nan,-252.44100110118336
679,-252.77683029311189,1,678,1,4000,cap,915.238511786177,-1168.0641102687987,0.0,nan,nan,nan,-252.82559848262167
680,-253.16135697264065,1,679,1,4000,cap,916.574721389186,-1169.7849188267783,0.0,nan,nan,nan,-253.21019743759223
681,-253.54588523894412,1,680,1,4000,cap,917.9109309921951,-1171.5057289729066,0.0,nan,nan,nan,-253.59479798071152
682,-253.93041507997762,1,681,1,4000,cap,919.2471405952041,-1173.2265406950173,0.0,nan,nan,nan,-253.97940009981323
683,-254.31494651364883,1,682,1,4000,cap,920.5833501982131,-1174.9473540111821,0.0,nan,nan,nan,-254.36400381296903
684,-254.69947951336056,1,683,1,4000,cap,921.9195598012221,-1176.6681688946219,0.0,nan,nan,nan,-254.74860909339975
685,-255.08401409464847,1,684,1,4000,cap,923.2557694042312,-1178.38898536109,0.0,nan,nan,nan,-255.13321595685875
686,-255.46855025973778,1,685,1,4000,cap,924.5919790072402,-1180.1098034125944,0.0,nan,nan,nan,-255.5178244053542
687,-255.85308800162701,1,686,1,4000,cap,925.9281886102492,-1181.8306230422513,0.0,nan,nan,nan,-255.9024344320021
688,-256.23762732761907,1,687,1,4000,cap,927.2643982132583,-1183.551444257363,0.0,nan,nan,nan,-256.2870460441047
689,-256.6221682375264,1,688,1,4000,cap,928.6006078162674,-1185.2722670577332,0.0,nan,nan,nan,-256.6716592414658
690,-257.0067107209695,1,689,1,4000,cap,929.9368174192764,-1186.9930914328806,0.0,nan,nan,nan,-257.05627401360425
691,-257.39125478720763,1,690,1,4000,cap,931.2730270222854,-1188.713917392257,0.0,nan,nan,nan,-257.4408903699715
692,-257.7758004287633,1,691,1,4000,cap,932.6092366252944,-1190.4347449282423,0.0,nan,nan,nan,-257.8255083029478
693,-258.1603476527877,1,692,1,4000,cap,933.9454462283035,-1192.155574048008,0.0,nan,nan,nan,-258.21012781970455
694,-258.5448964547164,1,693,1,4000,cap,935.2816558313125,-1193.8764047470277,0.0,nan,nan,nan,-258.5947489157152
695,-258.92944684459343,1,694,1,4000,cap,936.6178654343215,-1195.5972370353657,0.0,nan,nan,nan,-258.97937160104414
696,-259.3139988105586,1,695,1,4000,cap,937.9540750373305,-1197.318070901033,0.0,nan,nan,nan,-259.3639958637025
697,-259.69855235362394,1,696,1,4000,cap,939.2902846403397,-1199.0389063451948,0.0,nan,nan,nan,-259.74862170485517
698,-260.0831074805747,1,697,1,4000,cap,940.6264942433487,-1200.7597433745368,0.0,nan,nan,nan,-260.1332491311881
699,-260.46766418811717,1,698,1,4000,cap,941.9627038463577,-1202.4805819858693,0.0,nan,nan,nan,-260.5178781395116
700,-260.8522224713043,1,699,1,4000,cap,943.2989134493668,-1204.2014221740765,0.0,nan,nan,nan,-260.9025087247097
701,-261.23678233273984,1,700,1,4000,cap,944.6351230523758,-1205.9222639419231,0.0,nan,nan,nan,-261.28714088954735
702,-261.62134378263363,1,701,1,4000,cap,945.9713326553848,-1207.6431072995892,0.0,nan,nan,nan,-261.67177464420445
703,-262.0059068090375,1,702,1,4000,cap,947.3075422583938,-1209.3639522349977,0.0,nan,nan,nan,-262.05640997660385
704,-262.39047141385,1,703,1,4000,cap,948.6437518614028,-1211.0847987502448,0.0,nan,nan,nan,-262.4410468888419
705,-262.7750375979991,1,704,1,4000,cap,949.9799614644119,-1212.8056468461182,0.0,nan,nan,nan,-262.8256853817063
706,-263.1596053715262,1,705,1,4000,cap,951.3161710674209,-1214.5264965326915,0.0,nan,nan,nan,-263.21032546527056
707,-263.54417471050726,1,706,1,4000,cap,952.65238067043,-1216.2473477860694,0.0,nan,nan,nan,-263.5949671156394
708,-263.9287456347997,1,707,1,4000,cap,953.9885902734391,-1217.9682006260364,0.0,nan,nan,nan,-263.9796103525973
709,-264.3133181432088,1,708,1,4000,cap,955.3247998764481,-1219.6890550515081,0.0,nan,nan,nan,-264.36425517506007
710,-264.69789223102384,1,709,1,4000,cap,956.6610094794571,-1221.4099110577408,0.0,nan,nan,nan,-264.7489015782837
711,-265.082467899002,1,710,1,4000,cap,957.9972190824661,-1223.1307686453983,0.0,nan,nan,nan,-265.1335495629322
712,-265.467045142114,1,711,1,4000,cap,959.3334286854752,-1224.8516278095349,0.0,nan,nan,nan,-265.5181991240597
713,-265.851623974561,1,712,1,4000,cap,960.6696382884842,-1226.5724885643676,0.0,nan,nan,nan,-265.90285027588345
714,-266.2362043738026,1,713,1,4000,cap,962.0058478914932,-1228.2933508872939,0.0,nan,nan,nan,-266.28750299580065
715,-266.6207863694019,1,714,1,4000,cap,963.3420574945022,-1230.0142148079194,0.0,nan,nan,nan,-266.6721573134172
716,-267.00536993549673,1,715,1,4000,cap,964.6782670975114,-1231.7350803004238,0.0,nan,nan,nan,-267.0568132029124
717,-267.38995508101254,1,716,1,4000,cap,966.0144767005204,-1233.455947373538,0.0,nan,nan,nan,-267.44147067301765
718,-267.774541809233,1,717,1,4000,cap,967.3506863035294,-1235.1768160308393,0.0,nan,nan,nan,-267.8261297273099
719,-268.1591301153171,1,718,1,4000,cap,968.6868959065384,-1236.8976862672944,0.0,nan,nan,nan,-268.21079036075594
720,-268.54372000163073,1,719,1,4000,cap,970.0231055095475,-1238.6185580852507,0.0,nan,nan,nan,-268.59545257570323
721,-268.92831147069325,1,720,1,4000,cap,971.3593151125565,-1240.339431487343,0.0,nan,nan,nan,-268.9801163747866
722,-269.3129045209105,1,721,1,4000,cap,972.6955247155655,-1242.0603064719362,0.0,nan,nan,nan,-269.3647817563707
723,-269.69749915040205,1,722,1,4000,cap,974.0317343185745,-1243.7811830370556,0.0,nan,nan,nan,-269.74944871848106
724,-270.0820953627808,1,723,1,4000,cap,975.3679439215836,-1245.502061186433,0.0,nan,nan,nan,-270.13411726484935
725,-270.466693146909,1,724,1,4000,cap,976.7041535245926,-1247.2229409088968,0.0,nan,nan,nan,-270.51878738430423
726,-270.8512925159103,1,725,1,4000,cap,978.0403631276017,-1248.9438222175922,0.0,nan,nan,nan,-270.9034590899905
727,-271.23589346218387,1,726,1,4000,cap,979.3765727306107,-1250.6647051048658,0.0,nan,nan,nan,-271.28813237425504
728,-271.62049599085486,1,727,1,4000,cap,980.7127823336198,-1252.385589575837,0.0,nan,nan,nan,-271.67280724221723
729,-272.00510010022236,1,728,1,4000,cap,982.0489919366288,-1254.1064756288715,0.0,nan,nan,nan,-272.0574836922427
730,-272.38970579601715,1,729,1,4000,cap,983.3852015396378,-1255.8273632696983,0.0,nan,nan,nan,-272.44216173006043
731,-272.7743130655457,1,730,1,4000,cap,984.7214111426468,-1257.5482524854624,0.0,nan,nan,nan,-272.82684134281556
732,-273.15892191642143,1,731,1,4000,cap,986.0576207456559,-1259.2691432840584,0.0,nan,nan,nan,-273.2115225384025
733,-273.54353235211613,1,732,1,4000,cap,987.3938303486649,-1260.9900356687267,0.0,nan,nan,nan,-273.5962053200618
734,-273.92814436326546,1,733,1,4000,cap,988.7300399516739,-1262.710929630155,0.0,nan,nan,nan,-273.98088967848116
735,-274.31275794961755,1,734,1,4000,cap,990.066249554683,-1264.431825168158,0.0,nan,nan,nan,-274.3655756134749
736,-274.69737311669917,1,735,1,4000,cap,991.4024591576921,-1266.152722288205,0.0,nan,nan,nan,-274.75026313051296
737,-275.0819898722476,1,736,1,4000,cap,992.7386687607011,-1267.873620998047,0.0,nan,nan,nan,-275.13495223734594
738,-275.4666082004923,1,737,1,4000,cap,994.0748783637101,-1269.5945212819697,0.0,nan,nan,nan,-275.5196429182596
739,-275.85122811004595,1,738,1,4000,cap,995.4110879667192,-1271.315423148424,0.0,nan,nan,nan,-275.90433518170494
740,-276.23584960114897,1,739,1,4000,cap,996.7472975697282,-1273.0363265978758,0.0,nan,nan,nan,-276.28902902814764
741,-276.6204726768005,1,740,1,4000,cap,998.0835071727372,-1274.757231633157,0.0,nan,nan,nan,-276.67372446041986
742,-277.0050973311565,1,741,1,4000,cap,999.4197167757462,-1276.4781382484325,0.0,nan,nan,nan,-277.0584214726863
743,-277.3897235628626,1,742,1,4000,cap,1000.7559263787552,-1278.1990464424525,0.0,nan,nan,nan,-277.4431200636973
744,-277.7743513803997,1,743,1,4000,cap,1002.0921359817643,-1279.919956223599,0.0,nan,nan,nan,-277.82782024183473
745,-278.1589807678972,1,744,1,4000,cap,1003.4283455847734,-1281.6408675760358,0.0,nan,nan,nan,-278.2125219912624
746,-278.5436117379759,1,745,1,4000,cap,1004.7645551877824,-1283.3617805123831,0.0,nan,nan,nan,-278.5972253246007
747,-278.92824429054275,1,746,1,4000,cap,1006.1007647907915,-1285.0826950326173,0.0,nan,nan,nan,-278.9819302418258
748,-279.3128784326875,1,747,1,4000,cap,1007.4369743938005,-1286.8036111436322,0.0,nan,nan,nan,-279.36663674983174
749,-279.69751414190205,1,748,1,4000,cap,1008.7731839968095,-1288.524528823169,0.0,nan,nan,nan,-279.7513448263595
750,-280.08215143551473,1,749,1,4000,cap,1010.1093935998185,-1290.2454480883753,0.0,nan,nan,nan,-280.13605448855674
751,-280.46679031123057,1,750,1,4000,cap,1011.4456032028276,-1291.9663689369736,0.0,nan,nan,nan,-280.52076573414604
752,-280.85143076628805,1,751,1,4000,cap,1012.7818128058366,-1293.6872913663337,0.0,nan,nan,nan,-280.90547856049716
753,-281.23607280242777,1,752,1,4000,cap,1014.1180224088456,-1295.4082153781073,0.0,nan,nan,nan,-281.29019296926174
754,-281.6207164151092,1,753,1,4000,cap,1015.4542320118547,-1297.129140967667,0.0,nan,nan,nan,-281.67490895581216
755,-282.0053616155798,1,754,1,4000,cap,1016.7904416148638,-1298.850068146401,0.0,nan,nan,nan,-282.05962653153733
756,-282.3900083878818,1,755,1,4000,cap,1018.1266512178728,-1300.5709968982865,0.0,nan,nan,nan,-282.4443456804137
757,-282.7746567449095,1,756,1,4000,cap,1019.4628608208818,-1302.2919272362433,0.0,nan,nan,nan,-282.82906641536147
758,-283.15930667745545,1,757,1,4000,cap,1020.7990704238908,-1304.012859150991,0.0,nan,nan,nan,-283.2137887271002
759,-283.54395820308304,1,758,1,4000,cap,1022.1352800268999,-1305.7337926602486,0.0,nan,nan,nan,-283.5985126333487
760,-283.92861129290765,1,759,1,4000,cap,1023.4714896299089,-1307.4547277349484,0.0,nan,nan,nan,-283.9832381050395
761,-284.3132659770705,1,760,1,4000,cap,1024.807699232918,-1309.1756644053912,0.0,nan,nan,nan,-284.3679651724733
762,-284.6979222294333,1,761,1,4000,cap,1026.1439088359268,-1310.8966026452927,0.0,nan,nan,nan,-284.75269380936584
763,-285.08258007142393,1,762,1,4000,cap,1027.480118438936,-1312.617542476215,0.0,nan,nan,nan,-285.13742403727906
764,-285.46723948552125,1,763,1,4000,cap,1028.816328041945,-1314.3384838805396,0.0,nan,nan,nan,-285.5221558385945
765,-285.85190048873494,1,764,1,4000,cap,1030.152537644954,-1316.059426875323,0.0,nan,nan,nan,-285.90688923036896
766,-286.2365630661993,1,765,1,4000,cap,1031.4887472479631,-1317.7803714456713,0.0,nan,nan,nan,-286.2916241977082
767,-286.6212272200775,1,766,1,4000,cap,1032.824956850972,-1319.501317593742,0.0,nan,nan,nan,-286.67636074276993
768,-287.0058929667526,1,767,1,4000,cap,1034.161166453981,-1321.2222653360132,0.0,nan,nan,nan,-287.0610988820322
769,-287.3905602770357,1,768,1,4000,cap,1035.49737605699,-1322.9432146431554,0.0,nan,nan,nan,-287.44583858616534
770,-287.7752291801946,1,769,1,4000,cap,1036.8335856599992,-1324.6641655445837,0.0,nan,nan,nan,-287.8305798845845
771,-288.1598996643104,1,770,1,4000,cap,1038.1697952630082,-1326.3851180282,0.0,nan,nan,nan,-288.2153227651918
772,-288.5445717282199,1,771,1,4000,cap,1039.5060048660173,-1328.1060720930182,0.0,nan,nan,nan,-288.60006722700086
773,-288.9292453624368,1,772,1,4000,cap,1040.8422144690262,-1329.8270277293977,0.0,nan,nan,nan,-288.98481326037154
774,-289.3139205843709,1,773,1,4000,cap,1042.1784240720353,-1331.5479849549283,0.0,nan,nan,nan,-289.369560882893
775,-289.6985973862807,1,774,1,4000,cap,1043.5146336750443,-1333.2689437616882,0.0,nan,nan,nan,-289.75431008664395
776,-290.08327576920834,1,775,1,4000,cap,1044.8508432780534,-1334.9899041508233,0.0,nan,nan,nan,-290.13906087276996
777,-290.46795573374,1,776,1,4000,cap,1046.1870528810623,-1336.7108661228685,0.0,nan,nan,nan,-290.52381324180624
778,-290.85263727687067,1,777,1,4000,cap,1047.5232624840714,-1338.4318296748588,0.0,nan,nan,nan,-290.9085671907874
779,-291.2373203967292,1,778,1,4000,cap,1048.8594720870806,-1340.152794804937,0.0,nan,nan,nan,-291.2933227178564
780,-291.62200510749074,1,779,1,4000,cap,1050.1956816900895,-1341.8737615272457,0.0,nan,nan,nan,-291.67807983715625
781,-292.00669138515974,1,780,1,4000,cap,1051.5318912930986,-1343.5947298177398,0.0,nan,nan,nan,-292.06283852464117
782,-292.39137925165903,1,781,1,4000,cap,1052.8681008961075,-1345.3156996984308,0.0,nan,nan,nan,-292.4475988023232
783,-292.7760686907206,1,782,1,4000,cap,1054.2043104991167,-1347.0366711530005,0.0,nan,nan,nan,-292.8323606538838
784,-293.1607597205703,1,783,1,4000,cap,1055.5405201021256,-1348.757644199739,0.0,nan,nan,nan,-293.21712409761335
785,-293.54545232982304,1,784,1,4000,cap,1056.8767297051347,-1350.4786188271264,0.0,nan,nan,nan,-293.6018891219917
786,-293.9301465125676,1,785,1,4000,cap,1058.2129393081436,-1352.1995950294477,0.0,nan,nan,nan,-293.98665572130403
787,-294.31484227983105,1,786,1,4000,cap,1059.5491489111528,-1353.920572817522,0.0,nan,nan,nan,-294.3714239063693
788,-294.6995396243417,1,787,1,4000,cap,1060.885358514162,-1355.6415521841864,0.0,nan,nan,nan,-294.75619367002446
789,-295.0842385503537,1,788,1,4000,cap,1062.2215681171708,-1357.3625331337025,0.0,nan,nan,nan,-295.1409650165317
790,-295.468939057453,1,789,1,4000,cap,1063.55777772018,-1359.083515665665,0.0,nan,nan,nan,-295.52573794548493
791,-295.8536411442719,1,790,1,4000,cap,1064.8939873231889,-1360.8044997786474,0.0,nan,nan,nan,-295.9105124554585
792,-296.2383448156723,1,791,1,4000,cap,1066.230196926198,-1362.5254854775285,0.0,nan,nan,nan,-296.2952885513305
793,-296.6230500616731,1,792,1,4000,cap,1067.566406529207,-1364.2464727523602,0.0,nan,nan,nan,-296.6800662231533
794,-297.00775689290793,1,793,1,4000,cap,1068.902616132216,-1365.9674616137236,0.0,nan,nan,nan,-297.0648454815075
795,-297.3924653016011,1,794,1,4000,cap,1070.238825735225,-1367.6884520539516,0.0,nan,nan,nan,-297.4496263187266
796,-297.7771752887648,1,795,1,4000,cap,1071.575035338234,-1369.409444073961,0.0,nan,nan,nan,-297.8344087357268
797,-298.1618868597494,1,796,1,4000,cap,1072.9112449412432,-1371.1304376790467,0.0,nan,nan,nan,-298.2191927378035
798,-298.54660001332104,1,797,1,4000,cap,1074.2474545442522,-1372.8514328681304,0.0,nan,nan,nan,-298.6039783238782
799,-298.9313147449034,1,798,1,4000,cap,1075.5836641472613,-1374.572429636486,0.0,nan,nan,nan,-298.98876548922476
800,-299.31603105410255,1,799,1,4000,cap,1076.9198737502702,-1376.2934279838792,0.0,nan,nan,nan,-299.37355423360896
801,-299.70074894212337,1,800,1,4000,cap,1078.2560833532793,-1378.0144279113483,0.0,nan,nan,nan,-299.758344558069
802,-300.08546841821163,1,801,1,4000,cap,1079.5922929562882,-1379.7354294282395,0.0,nan,nan,nan,-300.14313647195127
803,-300.47018946499594,1,802,1,4000,cap,1080.9285025592974,-1381.4564325171814,0.0,nan,nan,nan,-300.527929957884
804,-300.8549121017237,1,803,1,4000,cap,1082.2647121623063,-1383.1774371973715,0.0,nan,nan,nan,-300.91272503506525
805,-301.23963631612435,1,804,1,4000,cap,1083.6009217653154,-1384.8984434565627,0.0,nan,nan,nan,-301.2975216912473
806,-301.6243621073555,1,805,1,4000,cap,1084.9371313683246,-1386.6194512939328,0.0,nan,nan,nan,-301.6823199256082
807,-302.0090894796502,1,806,1,4000,cap,1086.2733409713335,-1388.3404607136963,0.0,nan,nan,nan,-302.0671197423628
808,-302.39381843832905,1,807,1,4000,cap,1087.6095505743426,-1390.0614717212138,0.0,nan,nan,nan,-302.4519211468712
809,-302.7785489740484,1,808,1,4000,cap,1088.9457601773515,-1391.7824843069757,0.0,nan,nan,nan,-302.83672412962414
810,-303.16328109513046,1,809,1,4000,cap,1090.2819697803607,-1393.5034984795875,0.0,nan,nan,nan,-303.22152869922684
811,-303.54801478152336,1,810,1,4000,cap,1091.6181793833696,-1395.2245142187076,0.0,nan,nan,nan,-303.606334835338
812,-303.93275006098065,1,811,1,4000,cap,1092.9543889863787,-1396.94553155229,0.0,nan,nan,nan,-303.99114256591133
813,-304.31748692239796,1,812,1,4000,cap,1094.2905985893876,-1398.6665504691755,0.0,nan,nan,nan,-304.37595187978786
814,-304.7022253594417,1,813,1,4000,cap,1095.6268081923968,-1400.3875709630065,0.0,nan,nan,nan,-304.76076277060974
815,-305.0869653766243,1,814,1,4000,cap,1096.9630177954057,-1402.1085930382997,0.0,nan,nan,nan,-305.145575242894
816,-305.47170697256973,1,815,1,4000,cap,1098.2992273984148,-1403.8296166936598,0.0,nan,nan,nan,-305.53038929524496
