bucket,H,T_count,max_log2_minus_left,T_at_max,left_log2,max_log2,left_reproduction_delta
gap_1_4000,383,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,383,4000,-5.05735897605e-10,9949,-343.092693174,-343.092693175,-5.05735897605e-10
gap_8001_12000,383,4000,-2.21450591198e-09,13949,-529.867396629,-529.867396632,-2.21450591198e-09
gap_1_4000,384,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,384,4000,-1.06740571937e-09,9949,-343.840288622,-343.840288623,-1.06740571937e-09
gap_8001_12000,384,4000,1.03091224446e-09,13949,-531.102779325,-531.102779324,1.03091224446e-09
gap_1_4000,385,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,385,4000,-1.28710553327e-09,9949,-344.587893391,-344.587893392,-1.28710553327e-09
gap_8001_12000,385,4000,-2.21189111471e-09,13949,-532.338171987,-532.338171989,-2.21189111471e-09
gap_1_4000,386,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,386,4000,-8.02117483545e-10,9949,-345.33550743,-345.335507431,-8.02117483545e-10
gap_8001_12000,386,4000,-4.34852154285e-10,13949,-533.573574572,-533.573574573,-4.34852154285e-10
gap_1_4000,387,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,387,4000,-1.75833747562e-09,9949,-346.083130686,-346.083130688,-1.75833747562e-09
gap_8001_12000,387,4000,-3.1443505577e-09,13949,-534.808987023,-534.808987026,-3.1443505577e-09
gap_1_4000,388,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,388,4000,-6.47048636893e-10,9949,-346.830763111,-346.830763112,-6.47048636893e-10
gap_8001_12000,388,4000,-1.36662947625e-09,13949,-536.044409295,-536.044409297,-1.36662947625e-09
gap_1_4000,389,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,389,4000,-4.40422809334e-10,9949,-347.578404653,-347.578404653,-4.40422809334e-10
gap_8001_12000,389,4000,-5.58202373213e-11,13949,-537.279841334,-537.279841334,-5.58202373213e-11
gap_1_4000,390,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,390,4000,-4.08363121096e-10,9949,-348.326055261,-348.326055262,-4.08363121096e-10
gap_8001_12000,390,4000,-9.09608388611e-10,13949,-538.515283089,-538.51528309,-9.09608388611e-10
gap_1_4000,391,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,391,4000,-4.78451056551e-10,9949,-349.073714887,-349.073714887,-4.78451056551e-10
gap_8001_12000,391,4000,-1.60173385666e-09,13949,-539.750734511,-539.750734513,-1.60173385666e-09
gap_1_4000,392,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,392,4000,-4.6753712013e-10,9949,-349.821383481,-349.821383481,-4.6753712013e-10
gap_8001_12000,392,4000,-2.61582044914e-09,13949,-540.986195552,-540.986195555,-2.61582044914e-09
gap_1_4000,393,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,393,4000,-1.12459019874e-09,9949,-350.569060992,-350.569060993,-1.12459019874e-09
gap_8001_12000,393,4000,-1.45837475429e-09,13949,-542.221666164,-542.221666165,-1.45837475429e-09
gap_1_4000,394,4000,-3.5527136788e-15,5949,-20.0117348926,-20.0117348926,-3.5527136788e-15
gap_4001_8000,394,4000,-1.49725565279e-09,9949,-351.316747375,-351.316747376,-1.49725565279e-09
gap_8001_12000,394,4000,-1.06979314296e-10,13949,-543.457146297,-543.457146297,-1.06979314296e-10
gap_1_4000,395,4000,-3.5527136788e-15,5949,-20.0117348926,-20.0117348926,-3.5527136788e-15
gap_4001_8000,395,4000,-5.90432591707e-10,9949,-352.064442581,-352.064442581,-5.90432591707e-10
gap_8001_12000,395,4000,-1.97474037122e-09,13949,-544.692635899,-544.692635901,-1.97474037122e-09
gap_1_4000,396,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,396,4000,2.46870968112e-10,9949,-352.812146561,-352.812146561,2.46870968112e-10
gap_8001_12000,396,4000,-1.12197540147e-09,13949,-545.928134929,-545.92813493,-1.12197540147e-09
gap_1_4000,397,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,397,4000,-3.78861386707e-10,9949,-353.559859266,-353.559859266,-3.78861386707e-10
gap_8001_12000,397,4000,-1.62572177942e-09,13949,-547.163643334,-547.163643336,-1.62572177942e-09
gap_1_4000,398,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,398,4000,6.97696123098e-10,9949,-354.307580652,-354.307580651,6.97696123098e-10
gap_8001_12000,398,4000,4.47357706435e-10,13949,-548.399161072,-548.399161071,4.47357706435e-10
gap_1_4000,399,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,399,4000,-1.0268195183e-09,9949,-355.055310668,-355.055310669,-1.0268195183e-09
gap_8001_12000,399,4000,-1.5467094272e-09,13949,-549.634688089,-549.634688091,-1.5467094272e-09
gap_1_4000,400,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,400,4000,-1.64010316439e-09,9949,-355.803049271,-355.803049273,-1.64010316439e-09
gap_8001_12000,400,4000,-1.34741640068e-09,13949,-550.870224344,-550.870224345,-1.34741640068e-09
gap_1_4000,401,4000,3.5527136788e-15,5949,-20.0117348926,-20.0117348926,3.5527136788e-15
gap_4001_8000,401,4000,-2.59205990005e-09,9949,-356.550796414,-356.550796417,-2.59205990005e-09
gap_8001_12000,401,4000,-1.27681687445e-09,13949,-552.105769789,-552.105769791,-1.27681687445e-09
gap_1_4000,402,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,402,4000,-1.36270728035e-09,9949,-357.298552053,-357.298552054,-1.36270728035e-09
gap_8001_12000,402,4000,2.007823241e-09,13949,-553.341324383,-553.341324381,2.007823241e-09
gap_1_4000,403,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,403,4000,-1.68034830494e-09,9949,-358.04631614,-358.046316141,-1.68034830494e-09
gap_8001_12000,403,4000,-5.46265255252e-10,13949,-554.57688807,-554.57688807,-5.46265255252e-10
gap_1_4000,404,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,404,4000,-1.37754341267e-09,9949,-358.79408863,-358.794088631,-1.37754341267e-09
gap_8001_12000,404,4000,-1.09389475256e-09,13949,-555.812460812,-555.812460813,-1.09389475256e-09
gap_1_4000,405,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,405,4000,-6.66545929562e-10,9949,-359.541869479,-359.54186948,-6.66545929562e-10
gap_8001_12000,405,4000,-1.37049482873e-09,13949,-557.048042564,-557.048042565,-1.37049482873e-09
gap_1_4000,406,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,406,4000,-5.94127413933e-10,9949,-360.289658642,-360.289658643,-5.94127413933e-10
gap_8001_12000,406,4000,2.40675035457e-10,13949,-558.283633282,-558.283633282,2.40675035457e-10
gap_1_4000,407,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,407,4000,-1.35793243317e-09,9949,-361.037456074,-361.037456075,-1.35793243317e-09
gap_8001_12000,407,4000,-5.75710146222e-10,13949,-559.519232918,-559.519232919,-5.75710146222e-10
gap_1_4000,408,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,408,4000,-2.18517470785e-09,9949,-361.785261731,-361.785261733,-2.18517470785e-09
gap_8001_12000,408,4000,1.32376953843e-09,13949,-560.754841433,-560.754841432,1.32376953843e-09
gap_1_4000,409,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,409,4000,-4.40309122496e-10,9949,-362.533075573,-362.533075574,-4.40309122496e-10
gap_8001_12000,409,4000,5.22959453519e-12,13949,-561.990458778,-561.990458778,5.22959453519e-12
gap_1_4000,410,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,410,4000,-1.17097442853e-10,9949,-363.280897553,-363.280897553,-1.17097442853e-10
gap_8001_12000,410,4000,-2.65822563961e-09,13949,-563.22608491,-563.226084913,-2.65822563961e-09
gap_1_4000,411,4000,3.5527136788e-15,5949,-20.0117348926,-20.0117348926,3.5527136788e-15
gap_4001_8000,411,4000,-4.42128111899e-10,9949,-364.028727629,-364.02872763,-4.42128111899e-10
gap_8001_12000,411,4000,-2.04192929232e-09,13949,-564.461719793,-564.461719795,-2.04192929232e-09
gap_1_4000,412,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,412,4000,-4.07226252719e-10,9949,-364.776565759,-364.776565759,-4.07226252719e-10
gap_8001_12000,412,4000,-1.1277734302e-10,13949,-565.697363382,-565.697363382,-1.1277734302e-10
gap_1_4000,413,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,413,4000,-1.27766952573e-09,9949,-365.524411898,-365.5244119,-1.27766952573e-09
gap_8001_12000,413,4000,-1.56433088705e-09,13949,-566.933015627,-566.933015629,-1.56433088705e-09
gap_1_4000,414,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,414,4000,-2.99507973978e-10,9949,-366.272266008,-366.272266009,-2.99507973978e-10
gap_8001_12000,414,4000,5.04769559484e-11,13949,-568.168676495,-568.168676495,5.04769559484e-11
gap_1_4000,415,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,415,4000,-7.33905380912e-10,9949,-367.020128045,-367.020128045,-7.33905380912e-10
gap_8001_12000,415,4000,-2.27373675443e-10,13949,-569.40434594,-569.40434594,-2.27373675443e-10
gap_1_4000,416,4000,-3.5527136788e-15,5949,-20.0117348926,-20.0117348926,-3.5527136788e-15
gap_4001_8000,416,4000,2.8393287721e-10,9949,-367.767997968,-367.767997967,2.8393287721e-10
gap_8001_12000,416,4000,-1.95916527446e-09,13949,-570.640023919,-570.640023921,-1.95916527446e-09
gap_1_4000,417,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,417,4000,-6.13908923697e-12,9949,-368.515875734,-368.515875734,-6.13908923697e-12
gap_8001_12000,417,4000,-6.69842847856e-10,13949,-571.875710396,-571.875710396,-6.69842847856e-10
gap_1_4000,418,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,418,4000,1.76783032657e-11,9949,-369.263761305,-369.263761305,1.76783032657e-11
gap_8001_12000,418,4000,-7.43511918699e-10,13949,-573.111405326,-573.111405326,-7.43511918699e-10
gap_1_4000,419,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,419,4000,4.87659690407e-10,9949,-370.011654639,-370.011654639,4.87659690407e-10
gap_8001_12000,419,4000,-5.58202373213e-10,13949,-574.347108669,-574.347108669,-5.58202373213e-10
gap_1_4000,420,4000,-3.5527136788e-15,5949,-20.0117348926,-20.0117348926,-3.5527136788e-15
gap_4001_8000,420,4000,3.95800725528e-10,9949,-370.759555695,-370.759555695,3.95800725528e-10
gap_8001_12000,420,4000,-1.20485310617e-09,13949,-575.582820385,-575.582820386,-1.20485310617e-09
gap_1_4000,421,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,421,4000,-8.30425506138e-10,9949,-371.507464433,-371.507464434,-8.30425506138e-10
gap_8001_12000,421,4000,-1.94745553017e-10,13949,-576.818540435,-576.818540435,-1.94745553017e-10
gap_1_4000,422,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,422,4000,-9.57243173616e-10,9949,-372.255380814,-372.255380815,-9.57243173616e-10
gap_8001_12000,422,4000,1.52670054376e-09,13949,-578.05426878,-578.054268778,1.52670054376e-09
gap_1_4000,423,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,423,4000,-2.05659489438e-10,9949,-373.003304799,-373.0033048,-2.05659489438e-10
gap_8001_12000,423,4000,-2.54317455983e-09,13949,-579.290005372,-579.290005374,-2.54317455983e-09
gap_1_4000,424,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,424,4000,-1.33894673127e-09,9949,-373.751236348,-373.751236349,-1.33894673127e-09
gap_8001_12000,424,4000,4.56452653452e-10,13949,-580.525750186,-580.525750186,4.56452653452e-10
gap_1_4000,425,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,425,4000,-3.63513663615e-10,9949,-374.499175422,-374.499175423,-3.63513663615e-10
gap_8001_12000,425,4000,-8.83574102772e-10,13949,-581.761503171,-581.761503172,-8.83574102772e-10
gap_1_4000,426,4000,3.5527136788e-15,5949,-20.0117348926,-20.0117348926,3.5527136788e-15
gap_4001_8000,426,4000,-6.30507202004e-10,9949,-375.247121982,-375.247121983,-6.30507202004e-10
gap_8001_12000,426,4000,-1.45450940181e-09,13949,-582.997264293,-582.997264295,-1.45450940181e-09
gap_1_4000,427,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,427,4000,-1.06354036689e-09,9949,-375.99507599,-375.995075991,-1.06354036689e-09
gap_8001_12000,427,4000,-1.89675120055e-09,13949,-584.233033515,-584.233033517,-1.89675120055e-09
gap_1_4000,428,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,428,4000,-1.44490286402e-09,9949,-376.743037407,-376.743037408,-1.44490286402e-09
gap_8001_12000,428,4000,-2.97370661428e-09,13949,-585.468810795,-585.468810798,-2.97370661428e-09
gap_1_4000,429,4000,3.5527136788e-15,5949,-20.0117348926,-20.0117348926,3.5527136788e-15
gap_4001_8000,429,4000,8.15134626464e-11,9949,-377.491006198,-377.491006198,8.15134626464e-11
gap_8001_12000,429,4000,-1.66835434356e-09,13949,-586.7045961,-586.704596102,-1.66835434356e-09
gap_1_4000,430,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,430,4000,-9.11200004339e-11,9949,-378.238982321,-378.238982321,-9.11200004339e-11
gap_8001_12000,430,4000,-3.90025434172e-09,13949,-587.940389386,-587.94038939,-3.90025434172e-09
gap_1_4000,431,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,431,4000,4.37694325228e-11,9949,-378.986965741,-378.986965741,4.37694325228e-11
gap_8001_12000,431,4000,-3.38047811965e-09,13949,-589.176190622,-589.176190626,-3.38047811965e-09
gap_1_4000,432,4000,3.5527136788e-15,5949,-20.0117348926,-20.0117348926,3.5527136788e-15
gap_4001_8000,432,4000,-1.06456354843e-09,9949,-379.73495642,-379.734956421,-1.06456354843e-09
gap_8001_12000,432,4000,-2.91174728773e-09,13949,-590.411999768,-590.411999771,-2.91174728773e-09
gap_1_4000,433,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,433,4000,-1.02102148958e-09,9949,-380.482954322,-380.482954323,-1.02102148958e-09
gap_8001_12000,433,4000,-3.80782694265e-09,13949,-591.647816785,-591.647816789,-3.80782694265e-09
gap_1_4000,434,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,434,4000,-1.54216195369e-10,9949,-381.23095941,-381.23095941,-1.54216195369e-10
gap_8001_12000,434,4000,-6.14477357885e-10,13949,-592.883641643,-592.883641644,-6.14477357885e-10
gap_1_4000,435,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,435,4000,-7.38054950489e-10,9949,-381.978971647,-381.978971648,-7.38054950489e-10
gap_8001_12000,435,4000,-3.8739926822e-09,13949,-594.119474295,-594.119474298,-3.8739926822e-09
gap_1_4000,436,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,436,4000,-1.65636038219e-09,9949,-382.726990996,-382.726990998,-1.65636038219e-09
gap_8001_12000,436,4000,-3.79554876417e-09,13949,-595.355314712,-595.355314716,-3.79554876417e-09
gap_1_4000,437,4000,3.5527136788e-15,5949,-20.0117348926,-20.0117348926,3.5527136788e-15
gap_4001_8000,437,4000,3.53679752152e-10,9949,-383.475017426,-383.475017425,3.53679752152e-10
gap_8001_12000,437,4000,-3.72745034838e-09,13949,-596.591162858,-596.591162862,-3.72745034838e-09
gap_1_4000,438,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,438,4000,-1.91562321561e-11,9949,-384.223050894,-384.223050894,-1.91562321561e-11
gap_8001_12000,438,4000,-2.47746356763e-09,13949,-597.827018698,-597.8270187,-2.47746356763e-09
gap_1_4000,439,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,439,4000,-5.76619640924e-10,9949,-384.971091369,-384.971091369,-5.76619640924e-10
gap_8001_12000,439,4000,-5.29257704329e-09,13949,-599.062882189,-599.062882194,-5.29257704329e-09
gap_1_4000,440,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,440,4000,-4.18253875978e-10,9949,-385.719138814,-385.719138814,-4.18253875978e-10
gap_8001_12000,440,4000,-3.44789441442e-09,13949,-600.298753306,-600.298753309,-3.44789441442e-09
gap_1_4000,441,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,441,4000,-1.20485310617e-09,9949,-386.467193195,-386.467193196,-1.20485310617e-09
gap_8001_12000,441,4000,-1.48759227159e-09,13949,-601.534632009,-601.534632011,-1.48759227159e-09
gap_1_4000,442,4000,3.5527136788e-15,5949,-20.0117348926,-20.0117348926,3.5527136788e-15
gap_4001_8000,442,4000,-3.08602920995e-10,9949,-387.215254477,-387.215254478,-3.08602920995e-10
gap_8001_12000,442,4000,-2.13788098335e-09,13949,-602.770518262,-602.770518264,-2.13788098335e-09
gap_1_4000,443,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,443,4000,1.51317181007e-10,9949,-387.963322626,-387.963322626,1.51317181007e-10
gap_8001_12000,443,4000,-6.14704731561e-10,13949,-604.006412032,-604.006412033,-6.14704731561e-10
gap_1_4000,444,4000,3.5527136788e-15,5949,-20.0117348926,-20.0117348926,3.5527136788e-15
gap_4001_8000,444,4000,-6.63476384943e-10,9949,-388.711397606,-388.711397607,-6.63476384943e-10
gap_8001_12000,444,4000,-2.11787209992e-09,13949,-605.242313284,-605.242313286,-2.11787209992e-09
gap_1_4000,445,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,445,4000,-1.36668631967e-09,9949,-389.459479383,-389.459479385,-1.36668631967e-09
gap_8001_12000,445,4000,-8.52992343425e-10,13949,-606.478221985,-606.478221986,-8.52992343425e-10
gap_1_4000,446,4000,3.5527136788e-15,5949,-20.0117348926,-20.0117348926,3.5527136788e-15
gap_4001_8000,446,4000,-7.41238181945e-10,9949,-390.207567926,-390.207567927,-7.41238181945e-10
gap_8001_12000,446,4000,-3.9818814912e-09,13949,-607.714138097,-607.714138101,-3.9818814912e-09
gap_1_4000,447,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,447,4000,-3.4032154872e-10,9949,-390.955663199,-390.955663199,-3.4032154872e-10
gap_8001_12000,447,4000,-1.76555658982e-09,13949,-608.950061594,-608.950061596,-1.76555658982e-09
gap_1_4000,448,4000,3.5527136788e-15,5949,-20.0117348926,-20.0117348926,3.5527136788e-15
gap_4001_8000,448,4000,-8.73171757121e-10,9949,-391.703765167,-391.703765168,-8.73171757121e-10
gap_8001_12000,448,4000,-1.15801412903e-09,13949,-610.185992438,-610.185992439,-1.15801412903e-09
gap_1_4000,449,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,449,4000,-1.90499349628e-09,9949,-392.451873799,-392.451873801,-1.90499349628e-09
gap_8001_12000,449,4000,-8.90281626198e-10,13949,-611.421930595,-611.421930596,-8.90281626198e-10
gap_1_4000,450,4000,3.5527136788e-15,5949,-20.0117348926,-20.0117348926,3.5527136788e-15
gap_4001_8000,450,4000,-9.61563273449e-10,9949,-393.199989063,-393.199989064,-9.61563273449e-10
gap_8001_12000,450,4000,-1.83911197382e-09,13949,-612.657876033,-612.657876035,-1.83911197382e-09
gap_1_4000,451,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,451,4000,-8.04618593975e-10,9949,-393.948110924,-393.948110925,-8.04618593975e-10
gap_8001_12000,451,4000,-1.10946984933e-09,13949,-613.89382872,-613.893828721,-1.10946984933e-09
gap_1_4000,452,4000,3.5527136788e-15,5949,-20.0117348926,-20.0117348926,3.5527136788e-15
gap_4001_8000,452,4000,-1.31115029944e-09,9949,-394.696239349,-394.69623935,-1.31115029944e-09
gap_8001_12000,452,4000,-2.2106405595e-09,13949,-615.12978862,-615.129788622,-2.2106405595e-09
gap_1_4000,453,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,453,4000,-3.39980488206e-10,9949,-395.444374308,-395.444374309,-3.39980488206e-10
gap_8001_12000,453,4000,-3.66026142729e-09,13949,-616.365755703,-616.365755707,-3.66026142729e-09
gap_1_4000,454,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,454,4000,-2.22428298002e-10,9949,-396.192515767,-396.192515767,-2.22428298002e-10
gap_8001_12000,454,4000,-2.10638972931e-09,13949,-617.60172994,-617.601729942,-2.10638972931e-09
gap_1_4000,455,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,455,4000,1.01181285572e-11,9949,-396.940663694,-396.940663694,1.01181285572e-11
gap_8001_12000,455,4000,-2.31648300542e-09,13949,-618.837711294,-618.837711296,-2.31648300542e-09
gap_1_4000,456,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,456,4000,-1.49844936459e-09,9949,-397.688818056,-397.688818057,-1.49844936459e-09
gap_8001_12000,456,4000,-2.46438958129e-09,13949,-620.073699735,-620.073699738,-2.46438958129e-09
gap_1_4000,457,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,457,4000,3.61865204468e-10,9949,-398.436978826,-398.436978826,3.61865204468e-10
gap_8001_12000,457,4000,-2.76872924587e-09,13949,-621.309695232,-621.309695235,-2.76872924587e-09
gap_1_4000,458,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,458,4000,-9.1461060947e-11,9949,-399.185145967,-399.185145967,-9.1461060947e-11
gap_8001_12000,458,4000,-1.21190169011e-09,13949,-622.545697754,-622.545697756,-1.21190169011e-09
gap_1_4000,459,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,459,4000,6.84451606503e-10,9949,-399.933319453,-399.933319452,6.84451606503e-10
gap_8001_12000,459,4000,-2.85365331365e-09,13949,-623.781707267,-623.78170727,-2.85365331365e-09
gap_1_4000,460,4000,-3.5527136788e-15,5949,-20.0117348926,-20.0117348926,-3.5527136788e-15
gap_4001_8000,460,4000,-1.4870238374e-09,9949,-400.681499246,-400.681499248,-1.4870238374e-09
gap_8001_12000,460,4000,5.22959453519e-10,13949,-625.017723746,-625.017723746,5.22959453519e-10
gap_1_4000,461,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,461,4000,2.48803644354e-10,9949,-401.429685324,-401.429685323,2.48803644354e-10
gap_8001_12000,461,4000,-1.61776370078e-09,13949,-626.25374715,-626.253747152,-1.61776370078e-09
gap_1_4000,462,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,462,4000,1.01880459624e-09,9949,-402.177877651,-402.17787765,1.01880459624e-09
gap_8001_12000,462,4000,-1.76146386366e-09,13949,-627.489777458,-627.48977746,-1.76146386366e-09
gap_1_4000,463,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,463,4000,-9.28196186578e-10,9949,-402.926076194,-402.926076195,-9.28196186578e-10
gap_8001_12000,463,4000,1.6416379367e-10,13949,-628.725814636,-628.725814636,1.6416379367e-10
gap_1_4000,464,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,464,4000,-1.16773435366e-09,9949,-403.674280928,-403.674280929,-1.16773435366e-09
gap_8001_12000,464,4000,-2.00645899895e-09,13949,-629.96185865,-629.961858652,-2.00645899895e-09
gap_1_4000,465,4000,3.5527136788e-15,5949,-20.0117348926,-20.0117348926,3.5527136788e-15
gap_4001_8000,465,4000,-1.59559476742e-09,9949,-404.422491821,-404.422491823,-1.59559476742e-09
gap_8001_12000,465,4000,-4.68264715892e-09,13949,-631.197909474,-631.197909479,-4.68264715892e-09
gap_1_4000,466,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,466,4000,-4.77427875012e-10,9949,-405.170708844,-405.170708845,-4.77427875012e-10
gap_8001_12000,466,4000,-3.66514996131e-09,13949,-632.433967081,-632.433967084,-3.66514996131e-09
gap_1_4000,467,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,467,4000,-3.32931904268e-10,9949,-405.918931967,-405.918931967,-3.32931904268e-10
gap_8001_12000,467,4000,-3.7254039853e-09,13949,-633.670031437,-633.67003144,-3.7254039853e-09
gap_1_4000,468,4000,3.5527136788e-15,5949,-20.0117348926,-20.0117348926,3.5527136788e-15
gap_4001_8000,468,4000,-2.88878254651e-10,9949,-406.667161158,-406.667161158,-2.88878254651e-10
gap_8001_12000,468,4000,1.21076482174e-10,13949,-634.906102516,-634.906102516,1.21076482174e-10
gap_1_4000,469,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,469,4000,-7.35781213734e-10,9949,-407.41539639,-407.415396391,-7.35781213734e-10
gap_8001_12000,469,4000,-2.21723439608e-09,13949,-636.142180281,-636.142180284,-2.21723439608e-09
gap_1_4000,470,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,470,4000,-7.94443621999e-10,9949,-408.163637634,-408.163637635,-7.94443621999e-10
gap_8001_12000,470,4000,-1.8393393475e-09,13949,-637.378264711,-637.378264713,-1.8393393475e-09
gap_1_4000,471,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,471,4000,-1.08138920041e-09,9949,-408.91188486,-408.911884862,-1.08138920041e-09
gap_8001_12000,471,4000,-1.82717485586e-09,13949,-638.614355774,-638.614355776,-1.82717485586e-09
gap_1_4000,472,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,472,4000,5.72697445023e-10,9949,-409.660138042,-409.660138042,5.72697445023e-10
gap_8001_12000,472,4000,-3.11183612212e-09,13949,-639.85045344,-639.850453443,-3.11183612212e-09
gap_1_4000,473,4000,-3.5527136788e-15,5949,-20.0117348926,-20.0117348926,-3.5527136788e-15
gap_4001_8000,473,4000,-1.36128619488e-09,9949,-410.408397145,-410.408397146,-1.36128619488e-09
gap_8001_12000,473,4000,-9.91121851257e-10,13949,-641.086557683,-641.086557684,-9.91121851257e-10
gap_1_4000,474,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,474,4000,-3.90912191506e-10,9949,-411.156662148,-411.156662148,-3.90912191506e-10
gap_8001_12000,474,4000,-1.73315584107e-09,13949,-642.322668472,-642.322668474,-1.73315584107e-09
gap_1_4000,475,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,475,4000,-9.07618868951e-10,9949,-411.904933017,-411.904933017,-9.07618868951e-10
gap_8001_12000,475,4000,-5.60021362617e-10,13949,-643.558785781,-643.558785781,-5.60021362617e-10
gap_1_4000,476,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,476,4000,-1.27477051137e-09,9949,-412.653209726,-412.653209728,-1.27477051137e-09
gap_8001_12000,476,4000,-1.91232629732e-09,13949,-644.794909579,-644.79490958,-1.91232629732e-09
gap_1_4000,477,4000,3.5527136788e-15,5949,-20.0117348926,-20.0117348926,3.5527136788e-15
gap_4001_8000,477,4000,8.22581114335e-10,9949,-413.40149225,-413.401492249,8.22581114335e-10
gap_8001_12000,477,4000,-3.62933860742e-09,13949,-646.031039838,-646.031039842,-3.62933860742e-09
gap_1_4000,478,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,478,4000,-1.01289288068e-09,9949,-414.149780555,-414.149780556,-1.01289288068e-09
gap_8001_12000,478,4000,-1.2721557141e-10,13949,-647.267176538,-647.267176538,-1.2721557141e-10
